Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""EducationDetails/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 02:03:35,2019-12-04 02:03:35,0.445s,PASSED
"click(findTestObject(""EducationDetails/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:03:35,2019-12-04 02:03:49,13.742s,PASSED
"click(findTestObject(""EducationDetails/Page_Home/a_profile""))",Firefox 69.0,,,2019-12-04 02:03:49,2019-12-04 02:03:49,0.695s,PASSED
"click(findTestObject(""EducationDetails/Page_Home/a_Edit Profile""))",Firefox 69.0,,,2019-12-04 02:03:49,2019-12-04 02:03:57,7.339s,PASSED
"click(findTestObject(""Object Repository/EducationDetails/Page_Edit Profile/a_Education""))",Firefox 69.0,,,2019-12-04 02:03:57,2019-12-04 02:03:57,0.670s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 02:03:57,2019-12-04 02:04:02,5.003s,PASSED
"waitForElementVisible(findTestObject(""EducationDetails/Page_Edit Profile/button_ Add Education""), 3)",Firefox 69.0,,,2019-12-04 02:04:02,2019-12-04 02:04:03,0.333s,PASSED
"click(findTestObject(""EducationDetails/Page_Edit Profile/button_ Add Education""))",Firefox 69.0,,,2019-12-04 02:04:03,2019-12-04 02:04:03,0.568s,PASSED
sleep(5000),Firefox 69.0,,,2019-12-04 02:04:03,2019-12-04 02:04:08,5.003s,PASSED
"waitForElementNotVisible(findTestObject(""Experience/Page_Edit Profile/loader""), 5)",Firefox 69.0,,,2019-12-04 02:04:08,2019-12-04 02:04:09,0.370s,PASSED
"waitForElementPresent(findTestObject(""EducationDetails/Page_Edit Profile/DegreForm""), 5)",Firefox 69.0,,,2019-12-04 02:04:09,2019-12-04 02:04:09,0.342s,PASSED
"setText(findTestObject(""EducationDetails/Page_Edit Profile/input_Select institute_institute""), college)",Firefox 69.0,,,2019-12-04 02:04:09,2019-12-04 02:04:10,0.485s,PASSED
"click(findTestObject(""EducationDetails/Page_Edit Profile/DegreForm""))",Firefox 69.0,,,2019-12-04 02:04:10,2019-12-04 02:04:13,3.423s,PASSED
"setText(findTestObject(""Object Repository/EducationDetails/Page_Edit Profile/input_Degree_degree""), ""worklife"")",Firefox 69.0,,,2019-12-04 02:04:13,2019-12-04 02:04:13,0.393s,PASSED
"click(findTestObject(""EducationDetails/Page_Edit Profile/DegreForm""))",Firefox 69.0,,,2019-12-04 02:04:13,2019-12-04 02:04:14,1.009s,PASSED
"setText(findTestObject(""Object Repository/EducationDetails/Page_Edit Profile/input_SpecialityField_specialty""), ""worklife"")",Firefox 69.0,,,2019-12-04 02:04:14,2019-12-04 02:04:15,0.353s,PASSED
"click(findTestObject(""EducationDetails/Page_Edit Profile/DegreForm""))",Firefox 69.0,,,2019-12-04 02:04:15,2019-12-04 02:04:16,1.342s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/EducationDetails/Page_Edit Profile/select_Please selectYear (1)""), ""2008"", true)",Firefox 69.0,,,2019-12-04 02:04:16,2019-12-04 02:04:18,2.261s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/EducationDetails/Page_Edit Profile/select_Please selectYear""), ""2002"", true)",Firefox 69.0,,,2019-12-04 02:04:18,2019-12-04 02:04:20,1.917s,PASSED
"setText(findTestObject(""Object Repository/EducationDetails/Page_Edit Profile/textarea_(Optional)_description""), ""Test Description"")",Firefox 69.0,,,2019-12-04 02:04:20,2019-12-04 02:04:21,0.347s,PASSED
"click(findTestObject(""EducationDetails/Page_Edit Profile/DegreForm""))",Firefox 69.0,,,2019-12-04 02:04:21,2019-12-04 02:04:21,0.552s,PASSED
"scrollToElement(findTestObject(""EducationDetails/Page_Edit Profile/button_Save""), 0)",Firefox 69.0,,,2019-12-04 02:04:21,2019-12-04 02:04:21,0.304s,PASSED
delay(3),Firefox 69.0,,,2019-12-04 02:04:21,2019-12-04 02:04:24,3.006s,PASSED
"click(findTestObject(""EducationDetails/Page_Edit Profile/button_Save""))",Firefox 69.0,,,2019-12-04 02:04:25,2019-12-04 02:04:25,0.649s,PASSED
delay(3),Firefox 69.0,,,2019-12-04 02:04:25,2019-12-04 02:04:28,3.004s,PASSED
"verifyElementText(findTestObject(""EducationDetails/Page_Edit Profile/h2_MyCollege"", [""college"":college]), college)",Firefox 69.0,,,2019-12-04 02:04:28,2019-12-04 02:04:28,0.001s,NOT_RUN
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:04:28,2019-12-04 02:04:30,2.064s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:04:32,2019-12-04 02:04:32,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/ProfileCreationExperience,Firefox 69.0,,,2019-12-04 02:04:32,2019-12-04 02:05:30,57.942s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:04:32,2019-12-04 02:04:32,0.000s,PASSED
"DesignationName = ""abcd"" + System.currentTimeMillis()",Firefox 69.0,,,2019-12-04 02:04:33,2019-12-04 02:04:33,0.003s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:04:33,2019-12-04 02:04:46,13.277s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:04:46,2019-12-04 02:04:48,2.329s,PASSED
"setText(findTestObject(""Page_theworklife/input_Forgot password_username""), ""worklifetest10001@gmail.com"")",Firefox 69.0,,,2019-12-04 02:04:48,2019-12-04 02:04:49,0.558s,PASSED
"setEncryptedText(findTestObject(""Page_theworklife/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 02:04:49,2019-12-04 02:04:49,0.421s,PASSED
"click(findTestObject(""Page_theworklife/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:04:49,2019-12-04 02:04:56,6.690s,PASSED
"navigateToUrl(""https://qa.thework.life/Profile/EditProfile"")",Firefox 69.0,,,2019-12-04 02:04:56,2019-12-04 02:05:01,5.072s,PASSED
"click(findTestObject(""Page_Edit Profile/a_Experience""))",Firefox 69.0,,,2019-12-04 02:05:01,2019-12-04 02:05:02,0.799s,PASSED
"waitForElementNotPresent(findTestObject(""Experience/Page_Edit Profile/loader""), 10)",Firefox 69.0,,,2019-12-04 02:05:02,2019-12-04 02:05:13,10.791s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/button_ Add Experience""))",Firefox 69.0,,,2019-12-04 02:05:13,2019-12-04 02:05:13,0.580s,PASSED
"setText(findTestObject(""Object Repository/Page_Edit Profile/input_Designation_designation_name""), DesignationName)",Firefox 69.0,,,2019-12-04 02:05:13,2019-12-04 02:05:14,0.530s,PASSED
"setText(findTestObject(""Object Repository/Page_Edit Profile/input_Company_company_name""), ""abcd"")",Firefox 69.0,,,2019-12-04 02:05:14,2019-12-04 02:05:16,2.243s,PASSED
"setText(findTestObject(""Object Repository/Page_Edit Profile/input_Location_location""), ""abcd"")",Firefox 69.0,,,2019-12-04 02:05:16,2019-12-04 02:05:17,0.879s,PASSED
"setText(findTestObject(""Object Repository/Page_Edit Profile/textarea_(Optional)_description""), ""abcd"")",Firefox 69.0,,,2019-12-04 02:05:17,2019-12-04 02:05:18,0.614s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Edit Profile/select_Month""), ""1"", true)",Firefox 69.0,,,2019-12-04 02:05:18,2019-12-04 02:05:19,1.357s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Edit Profile/select_Year""), ""2000"", true)",Firefox 69.0,,,2019-12-04 02:05:19,2019-12-04 02:05:22,2.613s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/i_I currently work here_cr-icon fa fa-check""))",Firefox 69.0,,,2019-12-04 02:05:22,2019-12-04 02:05:22,0.568s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/span_Work-life balance_star5""))",Firefox 69.0,,,2019-12-04 02:05:22,2019-12-04 02:05:23,0.593s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/span_Equal opportunities_star5""))",Firefox 69.0,,,2019-12-04 02:05:23,2019-12-04 02:05:23,0.658s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/span_Transparency_star5""))",Firefox 69.0,,,2019-12-04 02:05:23,2019-12-04 02:05:24,0.539s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/button_Save""))",Firefox 69.0,,,2019-12-04 02:05:24,2019-12-04 02:05:25,0.586s,PASSED
"verifyElementText(findTestObject(""Page_Edit Profile/h1_abcd"", [""text"":DesignationName]), DesignationName)",Firefox 69.0,,,2019-12-04 02:05:25,2019-12-04 02:05:26,1.799s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 02:05:26,2019-12-04 02:05:28,1.853s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:05:28,2019-12-04 02:05:28,0.005s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:05:30,2019-12-04 02:05:30,0.001s,PASSED
,,,,,,,
Test Cases/workLifeTest/ProfileCreationPersonalDetails,Firefox 69.0,,,2019-12-04 02:05:30,2019-12-04 02:06:31,1m - 1.056s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:05:30,2019-12-04 02:05:30,0.001s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:05:31,2019-12-04 02:05:45,13.906s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:05:45,2019-12-04 02:05:48,2.733s,PASSED
"setText(findTestObject(""Page_theworklife/input_Forgot password_username""), ""worklifetest10001@gmail.com"")",Firefox 69.0,,,2019-12-04 02:05:48,2019-12-04 02:05:48,0.557s,PASSED
"setEncryptedText(findTestObject(""Page_theworklife/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 02:05:48,2019-12-04 02:05:49,0.486s,PASSED
"click(findTestObject(""Page_theworklife/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:05:49,2019-12-04 02:05:59,10.791s,PASSED
"click(findTestObject(""Page_Edit Profile/a_profile""))",Firefox 69.0,,,2019-12-04 02:05:59,2019-12-04 02:06:00,0.700s,PASSED
"click(findTestObject(""Page_Home/a_Edit Profile""))",Firefox 69.0,,,2019-12-04 02:06:00,2019-12-04 02:06:07,6.556s,PASSED
"setText(findTestObject(""Page_Edit Profile/input_Name_name""), ""Suraj"" + System.currentTimeMillis() + ""makhija"")",Firefox 69.0,,,2019-12-04 02:06:07,2019-12-04 02:06:07,0.646s,PASSED
"click(findTestObject(""profileObject/Page_Edit Profile/button_Save""))",Firefox 69.0,,,2019-12-04 02:06:07,2019-12-04 02:06:08,0.704s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 02:06:08,2019-12-04 02:06:13,5.012s,PASSED
"waitForElementVisible(findTestObject(""profileObject/Page_Edit Profile/a_OK""), 5)",Firefox 69.0,,,2019-12-04 02:06:13,2019-12-04 02:06:13,0.342s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/a_OK""))",Firefox 69.0,,,2019-12-04 02:06:13,2019-12-04 02:06:14,0.579s,PASSED
"waitForElementVisible(findTestObject(""Page_Home/a_profile""), 5)",Firefox 69.0,,,2019-12-04 02:06:14,2019-12-04 02:06:21,7.470s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/a_profile""))",Firefox 69.0,,,2019-12-04 02:06:21,2019-12-04 02:06:22,0.529s,PASSED
"click(findTestObject(""Object Repository/Page_Edit Profile/a_My Profile""))",Firefox 69.0,,,2019-12-04 02:06:22,2019-12-04 02:06:27,4.734s,PASSED
"verifyElementPresent(findTestObject(""Page_My Profile/h1_Suraj1569757068652makhija""), 0)",Firefox 69.0,,,2019-12-04 02:06:27,2019-12-04 02:06:27,0.450s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 02:06:27,2019-12-04 02:06:29,2.058s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:06:29,2019-12-04 02:06:29,0.013s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:06:31,2019-12-04 02:06:31,0.001s,PASSED
,,,,,,,
Test Cases/workLifeTest/ProfileDeletionLinkedInUser,Firefox 69.0,,,2019-12-04 02:06:31,2019-12-04 02:07:41,1m - 9.861s,FAILED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:06:31,2019-12-04 02:06:31,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:06:32,2019-12-04 02:06:45,13.618s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:06:45,2019-12-04 02:06:48,2.232s,PASSED
"setText(findTestObject(""Object Repository/DeletionObject/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""testing@appliedaiconsulting.com"")",Firefox 69.0,,,2019-12-04 02:06:48,2019-12-04 02:06:48,0.540s,PASSED
"setEncryptedText(findTestObject(""Object Repository/DeletionObject/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""YpWQ2DI2eLzqZleLDbTOWw=="")",Firefox 69.0,,,2019-12-04 02:06:48,2019-12-04 02:06:49,0.511s,PASSED
"click(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:06:49,2019-12-04 02:06:53,3.829s,PASSED
"click(findTestObject(""Object Repository/DeletionObject/Page_Home/i_Settings_fa fa-gear""))",Firefox 69.0,,,2019-12-04 02:06:53,2019-12-04 02:07:37,43.999s,FAILED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:07:37,2019-12-04 02:07:39,2.525s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:07:41,2019-12-04 02:07:41,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/RateUnverifiedUserByVerified,Firefox 69.0,,,2019-12-04 02:07:41,2019-12-04 02:08:31,49.904s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:07:41,2019-12-04 02:07:41,0.000s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:07:42,2019-12-04 02:07:55,13.273s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:07:55,2019-12-04 02:07:58,2.395s,PASSED
"setText(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""vijayvstest01@gmail.com"")",Firefox 69.0,,,2019-12-04 02:07:58,2019-12-04 02:07:58,0.508s,PASSED
"setEncryptedText(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Firefox 69.0,,,2019-12-04 02:07:58,2019-12-04 02:07:59,0.442s,PASSED
"click(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:07:59,2019-12-04 02:08:04,5.681s,PASSED
"setText(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_Home/input_View all_searchText""), ""User User"")",Firefox 69.0,,,2019-12-04 02:08:04,2019-12-04 02:08:06,1.766s,PASSED
"click(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_Home/button_No search results_btnSearch""))",Firefox 69.0,,,2019-12-04 02:08:06,2019-12-04 02:08:14,7.386s,PASSED
"click(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_Search/div_user user""))",Firefox 69.0,,,2019-12-04 02:08:14,2019-12-04 02:08:14,0.641s,PASSED
"click(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_View Profile/button_Rate Now""))",Firefox 69.0,,,2019-12-04 02:08:14,2019-12-04 02:08:21,6.992s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 02:08:21,2019-12-04 02:08:26,5.004s,PASSED
"verifyElementText(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_View Profile/p_This is an unverified user Please input Facebook or LinkedIn Profile Link for user user""), ""This is an unverified user. Please input Facebook or LinkedIn Profile Link for user user."")",Firefox 69.0,,,2019-12-04 02:08:26,2019-12-04 02:08:27,0.324s,PASSED
"click(findTestObject(""Object Repository/VerifiedUserRatingUnverified/Page_View Profile/button_Cancel""))",Firefox 69.0,,,2019-12-04 02:08:27,2019-12-04 02:08:27,0.543s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 02:08:27,2019-12-04 02:08:29,2.008s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:08:29,2019-12-04 02:08:29,0.007s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:08:31,2019-12-04 02:08:31,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/ReaquireTest,Firefox 69.0,,,2019-12-04 02:08:31,2019-12-04 02:09:36,1m - 5.091s,FAILED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:08:31,2019-12-04 02:08:31,0.001s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:08:32,2019-12-04 02:08:44,11.813s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:08:44,2019-12-04 02:08:46,2.484s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_theworklife - Find Great People To Work With/a_Join Now""))",Firefox 69.0,,,2019-12-04 02:08:46,2019-12-04 02:08:47,0.633s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_theworklife - Find Great People To Work With/div_ Register to theworklife""))",Firefox 69.0,,,2019-12-04 02:08:47,2019-12-04 02:08:48,0.691s,PASSED
"click(findTestObject(""Object Repository/FacebookLogin/Page_theworklife - Find Great People To Work With/button_Facebook""))",Firefox 69.0,,,2019-12-04 02:08:48,2019-12-04 02:08:48,0.914s,PASSED
delay(2),Firefox 69.0,,,2019-12-04 02:08:48,2019-12-04 02:08:50,2.006s,PASSED
"switchToWindowTitle(""Facebook"")",Firefox 69.0,,,2019-12-04 02:08:50,2019-12-04 02:08:51,0.084s,PASSED
"waitForElementClickable(findTestObject(""FacebookLogin/Page_Facebook/input_Email address or phone number_email""), 5)",Firefox 69.0,,,2019-12-04 02:08:51,2019-12-04 02:08:51,0.366s,PASSED
"clearText(findTestObject(""FacebookLogin/Page_Facebook/input_Email address or phone number_email""))",Firefox 69.0,,,2019-12-04 02:08:51,2019-12-04 02:08:51,0.332s,PASSED
"setText(findTestObject(""FacebookLogin/Page_Facebook/input_Email address or phone number_email""), ""worklifetest10002@gmail.com"")",Firefox 69.0,,,2019-12-04 02:08:51,2019-12-04 02:08:52,0.451s,PASSED
"setEncryptedText(findTestObject(""FacebookLogin/Page_Facebook/input_Password_pass""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 02:08:52,2019-12-04 02:08:52,0.453s,PASSED
"click(findTestObject(""FacebookLogin/Page_Facebook/input_Password_login""))",Firefox 69.0,,,2019-12-04 02:08:52,2019-12-04 02:08:56,3.569s,PASSED
sleep(5000),Firefox 69.0,,,2019-12-04 02:08:56,2019-12-04 02:09:01,5.002s,PASSED
"switchToWindowTitle(""Sign Up"")",Firefox 69.0,,,2019-12-04 02:09:01,2019-12-04 02:09:32,31.432s,FAILED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:09:32,2019-12-04 02:09:34,1.852s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:09:36,2019-12-04 02:09:36,0.000s,PASSED
,,,,,,,
Test Cases/workLifeTest/RecommendationCheck,Firefox 69.0,,,2019-12-04 02:09:36,2019-12-04 02:10:26,50.140s,PASSED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:09:36,2019-12-04 02:09:36,0.001s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:09:37,2019-12-04 02:09:49,12.308s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:09:49,2019-12-04 02:09:52,2.383s,PASSED
"setText(findTestObject(""Object Repository/RecommandationCheck/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""vijayvstest01@gmail.com"")",Firefox 69.0,,,2019-12-04 02:09:52,2019-12-04 02:09:52,0.564s,PASSED
"setEncryptedText(findTestObject(""Object Repository/RecommandationCheck/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Firefox 69.0,,,2019-12-04 02:09:52,2019-12-04 02:09:53,0.548s,PASSED
"click(findTestObject(""Object Repository/RecommandationCheck/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:09:53,2019-12-04 02:09:59,5.694s,PASSED
"click(findTestObject(""Object Repository/RecommandationCheck/Page_Home/a_profile""))",Firefox 69.0,,,2019-12-04 02:09:59,2019-12-04 02:10:00,1.798s,PASSED
"click(findTestObject(""Object Repository/RecommandationCheck/Page_Home/a_Edit Profile""))",Firefox 69.0,,,2019-12-04 02:10:00,2019-12-04 02:10:08,7.452s,PASSED
"click(findTestObject(""Object Repository/RecommandationCheck/Page_Edit Profile/a_Recommendations""))",Firefox 69.0,,,2019-12-04 02:10:08,2019-12-04 02:10:08,0.686s,PASSED
"waitForElementVisible(findTestObject(""RecommandationCheck/Page_Edit Profile/a_Submitted (1)""), 5)",Firefox 69.0,,,2019-12-04 02:10:08,2019-12-04 02:10:10,1.161s,PASSED
"click(findTestObject(""Object Repository/RecommandationCheck/Page_Edit Profile/a_Submitted (1)""))",Firefox 69.0,,,2019-12-04 02:10:10,2019-12-04 02:10:10,0.547s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 02:10:10,2019-12-04 02:10:15,5.003s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/RecommandationCheck/Page_Edit Profile/a_Suraj1571562559339makhija""), 10)",Firefox 69.0,,,2019-12-04 02:10:15,2019-12-04 02:10:16,0.321s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/RecommandationCheck/Page_Edit Profile/a_Suraj1571562559339makhija""), STOP_ON_FAILURE)",Firefox 69.0,,,2019-12-04 02:10:16,2019-12-04 02:10:16,0.312s,PASSED
"click(findTestObject(""Object Repository/RecommandationCheck/Page_Edit Profile/a_Received (2)""))",Firefox 69.0,,,2019-12-04 02:10:16,2019-12-04 02:10:17,0.874s,PASSED
delay(5),Firefox 69.0,,,2019-12-04 02:10:17,2019-12-04 02:10:22,5.006s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/RecommandationCheck/Page_Edit Profile/a_Yamanappa Ogennavar""), 10)",Firefox 69.0,,,2019-12-04 02:10:22,2019-12-04 02:10:22,0.313s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/RecommandationCheck/Page_Edit Profile/a_Yamanappa Ogennavar""), STOP_ON_FAILURE)",Firefox 69.0,,,2019-12-04 02:10:22,2019-12-04 02:10:22,0.314s,PASSED
closeBrowser(),Firefox 69.0,,,2019-12-04 02:10:22,2019-12-04 02:10:24,1.983s,PASSED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:10:24,2019-12-04 02:10:24,0.005s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:10:26,2019-12-04 02:10:26,0.001s,PASSED
,,,,,,,
Test Cases/workLifeTest/RecreationofProfile,Firefox 69.0,,,2019-12-04 02:10:26,2019-12-04 02:11:41,1m - 14.105s,FAILED
Start listener action : beforeTestcase,Firefox 69.0,,,2019-12-04 02:10:26,2019-12-04 02:10:26,0.001s,PASSED
openBrowser(AppUrl),Firefox 69.0,,,2019-12-04 02:10:27,2019-12-04 02:10:46,18.296s,PASSED
navigateToUrl(AppUrl),Firefox 69.0,,,2019-12-04 02:10:46,2019-12-04 02:10:48,2.199s,PASSED
"setText(findTestObject(""Object Repository/DeletionObject/Page_theworklife - Find Great People To Work With/input_Forgot password_username""), ""worklifetest10002@gmail.com"")",Firefox 69.0,,,2019-12-04 02:10:48,2019-12-04 02:10:48,0.541s,PASSED
"setEncryptedText(findTestObject(""Object Repository/DeletionObject/Page_theworklife - Find Great People To Work With/input_Forgot password_password""), ""XU9cBalmEBp1UP+jEU2w4UUBUuNgBY4U"")",Firefox 69.0,,,2019-12-04 02:10:48,2019-12-04 02:10:49,0.418s,PASSED
"click(findTestObject(""Experience/Page_theworklife - Find Great People To Work With/button_Sign in""))",Firefox 69.0,,,2019-12-04 02:10:49,2019-12-04 02:10:53,3.978s,PASSED
"click(findTestObject(""Object Repository/DeletionObject/Page_Home/i_Settings_fa fa-gear""))",Firefox 69.0,,,2019-12-04 02:10:53,2019-12-04 02:11:37,44.220s,FAILED
Start listener action : afterTestcase,Firefox 69.0,,,2019-12-04 02:11:37,2019-12-04 02:11:38,1.428s,PASSED
Video,Firefox 69.0,,,2019-12-04 02:11:41,2019-12-04 02:11:41,0.000s,PASSED
